NFT Name,Count,%Area,Perimeter,Major,Minor,Angle,Circularity,Integrated density,Skewness,Kurtosis
Fingerprint #8299,15,10.13730,1024.66050,110.94292,41.18431,81.43389,0.27245,1589189.40000,-1.51735,1.82516
Fingerprint #8300,21,10.17710,666.17829,100.01481,34.10135,87.87239,0.31821,1139655.85714,-1.88953,2.70499
Fingerprint #8301,16,10.19350,964.06474,182.75114,35.07652,122.02090,0.22019,1498678.75000,-2.11180,3.63890
Fingerprint #8302,18,10.12860,818.26966,117.23325,41.17432,98.39397,0.27597,1321238.38889,-1.86816,2.91443
Fingerprint #8303,13,10.19170,1166.85311,149.00135,48.70927,102.83223,0.25345,1845638.61538,-1.88860,3.03262
Fingerprint #8304,19,10.16010,779.29381,106.19565,32.26216,108.30298,0.30790,1257572.63158,-1.71768,2.22112
Fingerprint #8305,19,10.09830,728.33225,101.43851,31.23718,93.88255,0.38471,1249008.05263,-1.82062,2.61763
Fingerprint #8306,17,10.19280,855.06269,140.65348,39.62798,120.69399,0.25166,1411047.52941,-2.13830,3.60442
Fingerprint #8307,15,10.21830,1031.86375,144.98120,43.06964,100.61860,0.22150,1604402.00000,-2.29498,4.21130
Fingerprint #8308,15,10.17000,1071.89685,126.92850,43.94108,100.58045,0.26585,1594151.13333,-1.93882,3.12861
Fingerprint #8309,21,10.09270,699.78912,124.85598,31.43464,109.82004,0.27157,1130069.04762,-2.06084,3.32883
Fingerprint #8310,18,10.15060,788.80456,119.82281,43.05220,87.37207,0.24762,1327733.44444,-1.89160,2.97387
Fingerprint #8311,13,10.23180,1068.05265,145.12573,39.31962,106.39106,0.22732,1851869.84615,-2.00059,3.18125
Fingerprint #8312,11,10.19220,1373.07106,136.78625,51.90919,83.56107,0.16978,2179911.18182,-1.88618,2.92251
Fingerprint #8313,17,10.24170,967.28613,123.08183,33.94871,90.22267,0.34094,1418923.94118,-1.58543,2.09332
Fingerprint #8314,17,10.17710,909.72396,149.30656,40.93072,99.62352,0.17820,1410001.11765,-2.12810,3.70520
Fingerprint #8315,23,10.13550,689.80847,149.77140,29.64476,141.50618,0.21520,1037143.69565,-2.18702,3.73405
Fingerprint #8316,14,10.20710,1073.92112,110.74701,43.54857,78.80824,0.31867,1716837.92857,-1.62205,1.99238
Fingerprint #8317,12,10.21780,1237.53933,104.90142,41.58540,75.37180,0.25359,2003265.66667,-1.37690,1.13356
Fingerprint #8318,17,10.21440,910.24402,167.52581,34.57947,120.16759,0.20519,1414461.88235,-1.95669,3.30798
Fingerprint #8319,23,10.09300,610.92398,120.62115,32.76372,117.95792,0.27189,1032136.30435,-1.98352,3.21274
Fingerprint #8320,17,10.16790,978.28195,167.43207,35.89582,125.68141,0.17866,1407465.47059,-2.21299,3.86368
Fingerprint #8321,19,10.16670,830.51542,127.15718,36.66197,108.74174,0.28421,1259353.31579,-2.03555,3.43595
Fingerprint #8322,15,10.15870,952.42410,135.67907,44.56700,84.33136,0.23669,1591493.66667,-1.99070,3.15308
Fingerprint #8323,17,10.11580,892.06923,103.33310,37.76730,101.94866,0.33685,1399322.11765,-1.69407,2.31268
Fingerprint #8324,15,10.18650,966.77604,138.76359,42.77214,109.50847,0.23151,1599070.40000,-1.90786,3.03909
Fingerprint #8325,20,10.18080,723.79409,145.03765,37.77271,97.85320,0.20397,1197882.45000,-2.14757,3.72249
Fingerprint #8326,17,10.17710,909.72396,149.30656,40.93072,99.62352,0.17820,1410001.11765,-2.12810,3.70520
Fingerprint #8327,13,10.19450,1149.79101,128.35612,41.67957,121.63644,0.30264,1846939.15385,-1.65530,2.35504
Fingerprint #8328,26,10.19260,593.99332,122.66420,25.46704,103.21092,0.33566,922367.53846,-1.81034,2.70921
Fingerprint #8329,15,10.18200,1015.24799,142.44419,44.94247,104.05230,0.17474,1598899.80000,-2.18116,3.74981
Fingerprint #8330,15,10.21180,981.14884,155.81316,46.05525,123.73038,0.17561,1601614.00000,-2.37703,4.48491
Fingerprint #8331,17,10.15780,866.41297,158.18118,35.91153,110.30459,0.20459,1404945.52941,-2.19007,3.71981
Fingerprint #8332,14,10.20580,1097.70130,144.48733,40.39588,118.31538,0.25421,1716025.21429,-1.89557,3.26795
Fingerprint #8333,16,10.19350,964.06474,182.75114,35.07652,122.02090,0.22019,1498678.75000,-2.11180,3.63890
Fingerprint #8334,20,10.19190,743.69358,139.53168,34.85408,105.35983,0.29030,1199102.45000,-1.95769,3.21985
Fingerprint #8335,17,10.25690,860.82951,116.10789,34.15147,111.00002,0.28624,1421320.17647,-1.64495,2.31783
Fingerprint #8336,11,10.21710,1302.61863,106.64124,43.97267,90.09393,0.44161,2184199.54545,-1.31761,1.36295
Fingerprint #8337,15,10.22300,945.76784,145.36240,34.47818,87.18265,0.35932,1605288.40000,-1.75850,2.59272
Fingerprint #8338,14,10.21040,1093.49274,115.58452,45.80136,120.43492,0.30787,1715592.07143,-1.51194,1.86769
Fingerprint #8339,18,10.14990,797.17185,137.74498,32.06944,111.94830,0.27144,1326632.16667,-1.90321,2.82592
Fingerprint #8340,14,10.20580,1097.70130,144.48733,40.39588,118.31538,0.25421,1716025.21429,-1.89557,3.26795
Fingerprint #8341,17,10.13670,907.13471,112.77384,38.48313,111.41041,0.29884,1404072.00000,-1.72957,2.48023
Fingerprint #8342,18,10.20590,840.15933,119.62960,35.30071,83.55150,0.34500,1334033.72222,-1.65436,2.29039
Fingerprint #8343,18,10.18170,846.25498,135.68534,28.75951,88.63514,0.31576,1330657.22222,-1.73924,2.55657
Fingerprint #8344,23,10.09540,661.23460,135.85307,31.36870,95.74477,0.26522,1030983.91304,-2.01641,3.27138
Fingerprint #8345,17,10.24170,967.28613,123.08183,33.94871,90.22267,0.34094,1418923.94118,-1.58543,2.09332
Fingerprint #8346,14,10.21040,1093.49274,115.58452,45.80136,120.43492,0.30787,1715592.07143,-1.51194,1.86769
Fingerprint #8347,20,10.20040,749.62954,126.72827,32.61200,99.89635,0.31597,1200037.80000,-1.81700,2.81624
Fingerprint #8348,24,10.11940,600.45672,123.44423,29.36444,95.89657,0.33048,991122.29167,-1.90453,3.05913
Fingerprint #8349,19,10.15140,711.28468,143.57214,36.57797,103.64408,0.21468,1256545.10526,-2.08280,3.47606
Fingerprint #8350,23,10.14670,619.31175,130.96269,31.05379,122.70405,0.24330,1037372.78261,-2.13592,3.61810
Fingerprint #8351,15,10.20070,984.13668,83.42543,33.49530,64.82091,0.42635,1601464.60000,-1.16416,0.87879
Fingerprint #8352,22,10.04740,666.32452,134.07260,31.05864,98.15747,0.23575,1071732.81818,-2.06039,3.41689
Fingerprint #8353,21,10.09420,746.70764,182.81494,27.48217,122.85090,0.17553,1130261.38095,-2.12706,3.61755
Fingerprint #8354,15,10.15870,952.42410,135.67907,44.56700,84.33136,0.23669,1591493.66667,-1.99070,3.15308
Fingerprint #8355,16,10.23600,958.57543,158.27570,41.79453,124.08655,0.15376,1505064.00000,-2.23543,3.94319
Fingerprint #8356,15,10.15330,1113.21908,158.55579,42.96941,106.14079,0.15969,1592303.66667,-2.11286,3.71638
Fingerprint #8357,8,10.32390,1751.50499,139.96947,57.57875,72.80997,0.32351,3041714.00000,-2.07981,3.28550
Fingerprint #8358,23,10.15050,684.32302,136.58935,28.11138,114.82218,0.27402,1038315.13043,-2.02082,3.30867
Fingerprint #8359,13,10.15590,1151.03468,102.79313,44.66344,73.62160,0.38044,1836508.84615,-1.38406,1.42326
Fingerprint #8360,15,10.19920,1034.94544,177.51417,38.47802,111.72081,0.16220,1600667.20000,-2.35687,4.37674
Fingerprint #8361,21,10.16630,711.65012,134.43005,30.88409,117.72250,0.27418,1138300.00000,-2.03052,3.28414
Fingerprint #8362,15,10.19740,1051.89630,148.21895,45.94874,122.18576,0.20710,1598844.46667,-2.23622,3.89561
Fingerprint #8363,20,10.11270,761.18395,147.10021,31.76135,97.02763,0.24793,1188471.00000,-2.07352,3.43845
Fingerprint #8364,17,10.17420,789.64561,163.01423,41.91064,120.34182,0.18175,1409308.58824,-2.33657,4.29159
Fingerprint #8365,26,10.14440,610.25256,129.49300,27.01040,126.59207,0.29764,917504.73077,-1.91764,2.98260
Fingerprint #8366,20,10.19190,743.69358,139.53168,34.85408,105.35983,0.29030,1199102.45000,-1.95769,3.21985
Fingerprint #8367,16,10.14540,1002.40241,127.62181,32.00994,107.23150,0.29058,1493024.56250,-1.84063,2.73696
Fingerprint #8368,22,10.10560,619.41667,141.28919,29.46050,130.32155,0.26573,1079624.63636,-2.08577,3.30750
Fingerprint #8369,22,10.15920,777.61700,159.27053,28.93178,130.90765,0.20321,1086100.90909,-2.19440,3.91319
Fingerprint #8370,9,10.24070,1676.65718,114.34392,59.43586,79.33064,0.26853,2676123.55556,-1.40334,1.73366
Fingerprint #8371,11,10.16740,1367.16162,133.21527,49.92149,120.93962,0.25514,2175410.36364,-1.80589,2.64514
Fingerprint #8372,20,10.20930,771.98524,126.45517,35.59414,100.86561,0.22166,1202306.10000,-2.02776,3.50425
Fingerprint #8373,20,10.13610,716.35554,135.64812,34.71570,108.29293,0.24395,1192352.50000,-2.16989,3.59925
Fingerprint #8374,18,10.15060,788.80456,119.82281,43.05220,87.37207,0.24762,1327733.44444,-1.89160,2.97387
Fingerprint #8375,21,10.08530,709.41098,108.58605,36.24265,107.98065,0.27488,1128701.85714,-1.86418,2.76810
Fingerprint #8376,14,10.14860,1064.70049,105.96018,37.07966,79.49114,0.34844,1703986.07143,-1.66496,2.33899
Fingerprint #8377,22,10.11940,666.33576,128.57246,31.82139,125.29749,0.24984,1082217.04545,-2.10830,3.49350
Fingerprint #8378,13,10.21620,1191.77961,158.88691,41.04486,90.22412,0.20046,1849177.30769,-2.20143,3.77078
Fingerprint #8379,19,10.18890,783.14682,133.80118,38.29527,92.57128,0.27909,1261419.21053,-2.07488,3.50080
Fingerprint #8380,21,10.11240,722.72154,139.89863,31.43063,124.12283,0.23317,1132649.28571,-2.20525,3.73710
Fingerprint #8381,12,10.21830,1297.39578,125.15011,48.64053,94.71465,0.24099,2001827.00000,-1.82261,2.73821
Fingerprint #8382,23,10.14670,619.31175,130.96269,31.05379,122.70405,0.24330,1037372.78261,-2.13592,3.61810
Fingerprint #8383,20,10.17290,703.96998,129.17555,31.41247,131.69598,0.34082,1198257.25000,-1.84886,2.86825
Fingerprint #8384,21,10.16410,690.29286,131.23800,31.80562,116.47935,0.33201,1138110.66667,-2.07763,3.51461
Fingerprint #8385,26,10.19260,593.99332,122.66420,25.46704,103.21092,0.33566,922367.53846,-1.81034,2.70921
Fingerprint #8386,23,10.14870,567.56159,113.30809,31.01605,84.95998,0.32528,1038162.21739,-1.84798,2.77928
Fingerprint #8387,18,10.18170,846.25498,135.68534,28.75951,88.63514,0.31576,1330657.22222,-1.73924,2.55657
Fingerprint #8388,20,10.20090,755.26488,145.42784,30.50555,95.62123,0.23455,1200376.05000,-2.05256,3.25992
Fingerprint #8389,19,10.11510,766.73274,143.53713,36.04720,111.43272,0.25981,1251787.52632,-2.13503,3.56514
Fingerprint #8390,16,10.19950,913.39688,148.29099,41.87962,116.54225,0.21559,1500013.18750,-2.17333,3.70695
Fingerprint #8391,20,10.20040,749.62954,126.72827,32.61200,99.89635,0.31597,1200037.80000,-1.81700,2.81624
Fingerprint #8392,23,10.05330,636.14241,166.52777,27.56187,141.95355,0.21378,1027498.26087,-2.27748,4.04117
Fingerprint #8393,19,10.21820,723.76285,137.92891,34.19608,116.16532,0.28593,1265644.36842,-2.10732,3.55747
Fingerprint #8394,13,10.11200,1084.12665,142.51562,47.57219,82.95520,0.25193,1829863.69231,-1.88234,3.04291
Fingerprint #8395,18,10.12570,778.72869,156.16197,32.01206,91.00567,0.25809,1323368.88889,-2.16811,3.64176
Fingerprint #8396,23,10.19730,652.90271,127.69763,30.22140,120.35942,0.31558,1042378.95652,-1.94417,3.14329
Fingerprint #8397,19,10.15970,793.63439,124.19941,36.33892,112.52672,0.25324,1256729.10526,-2.09102,3.42622
Fingerprint #8398,16,10.18640,947.02364,122.45882,42.98123,83.07513,0.27251,1497449.87500,-1.95524,3.15786
Fingerprint #8399,16,10.23600,958.57543,158.27570,41.79453,124.08655,0.15376,1505064.00000,-2.23543,3.94319
Fingerprint #8400,9,10.17620,1609.60225,133.66384,58.15265,112.83959,0.23986,2659700.11111,-1.85516,3.02215
Fingerprint #8401,13,10.15590,1019.96110,149.16614,47.23557,97.67220,0.24170,1839310.30769,-2.12470,3.56019
Fingerprint #8402,10,10.22170,1470.69429,101.96234,43.53237,90.17161,0.41742,2407133.30000,-1.39066,1.54592
Fingerprint #8403,15,10.20070,984.13668,83.42543,33.49530,64.82091,0.42635,1601464.60000,-1.16416,0.87879
Fingerprint #8404,20,10.20930,771.98524,126.45517,35.59414,100.86561,0.22166,1202306.10000,-2.02776,3.50425
Fingerprint #8405,16,10.14740,1010.92737,158.88814,40.72119,109.66652,0.18135,1491483.31250,-2.28064,4.04659
Fingerprint #8406,10,10.12280,1531.99735,126.88978,50.59805,42.72861,0.26234,2381098.00000,-1.78018,2.58874
Fingerprint #8407,15,10.20840,1043.48941,143.30565,36.01381,110.33140,0.21583,1602253.06667,-2.08842,3.41757
Fingerprint #8408,18,10.20370,829.68083,145.10438,35.57496,117.80192,0.22274,1334216.38889,-2.16610,3.63085
Fingerprint #8409,18,10.20370,829.68083,145.10438,35.57496,117.80192,0.22274,1334216.38889,-2.16610,3.63085
Fingerprint #8410,32,10.14090,429.09054,107.83294,21.79120,96.69837,0.40883,746425.65625,-1.74587,2.55051
Fingerprint #8411,17,10.10910,850.75426,126.92681,39.22278,100.76827,0.28012,1397731.94118,-1.96932,3.13044
Fingerprint #8412,19,10.10730,774.61439,159.50694,32.03762,120.66691,0.24534,1251337.05263,-2.17609,3.80215
Fingerprint #8413,22,10.19760,707.54745,113.89302,27.57647,96.50012,0.37255,1091699.59091,-1.60088,2.25534
Fingerprint #8414,15,10.17000,1071.89685,126.92850,43.94108,100.58045,0.26585,1594151.13333,-1.93882,3.12861
Fingerprint #8415,11,10.16740,1367.16162,133.21527,49.92149,120.93962,0.25514,2175410.36364,-1.80589,2.64514
Fingerprint #8416,21,10.15200,728.60238,173.91343,30.98492,137.44152,0.18519,1137080.33333,-2.32834,4.26620
Fingerprint #8417,12,10.19490,1204.07867,133.97944,44.74413,98.47918,0.30373,1998132.41667,-1.59156,3.17532
Fingerprint #8418,23,10.14870,567.56159,113.30809,31.01605,84.95998,0.32528,1038162.21739,-1.84798,2.77928
Fingerprint #8419,12,10.19040,1205.70972,104.31622,45.94631,88.12023,0.34861,1997640.16667,-1.31181,1.20899
Fingerprint #8420,15,10.21290,1017.62113,120.27211,38.61676,84.10893,0.32862,1603154.40000,-1.63741,2.20705
Fingerprint #8421,23,10.19730,652.90271,127.69763,30.22140,120.35942,0.31558,1042378.95652,-1.94417,3.14329
Fingerprint #8422,14,10.20340,1059.27913,124.63095,45.90940,105.35478,0.21458,1715837.42857,-1.86697,2.74831
Fingerprint #8423,17,10.16500,844.06771,141.70514,33.93093,98.09331,0.27457,1406866.29412,-1.99583,3.21040
Fingerprint #8424,18,10.17630,758.47929,152.82960,40.94116,111.24230,0.18176,1329476.61111,-2.28348,4.08175
Fingerprint #8425,15,10.18200,1015.24799,142.44419,44.94247,104.05230,0.17474,1598899.80000,-2.18116,3.74981
Fingerprint #8426,25,10.14790,636.48765,136.97778,23.97402,136.67803,0.24972,955323.08000,-1.86450,2.86605
Fingerprint #8427,20,10.17290,703.96998,129.17555,31.41247,131.69598,0.34082,1198257.25000,-1.84886,2.86825
Fingerprint #8428,19,10.18820,716.26620,119.37604,34.77606,117.30027,0.32327,1261597.31579,-1.87035,2.89138
Fingerprint #8429,25,10.14220,680.65346,114.78956,23.74997,102.73773,0.39803,955133.64000,-1.47024,2.08272
Fingerprint #8430,18,10.17110,894.84610,145.47875,32.58721,111.30720,0.20824,1329899.77778,-2.04131,3.40796
Fingerprint #8431,12,10.19080,1210.56448,123.71936,54.89932,59.99063,0.30347,2000819.00000,-1.53981,2.22634
Fingerprint #8432,26,10.14430,613.42491,120.13585,27.03248,123.12510,0.28307,916661.23077,-2.01936,3.18308
Fingerprint #8433,12,10.18390,1241.39756,100.89013,41.03496,83.51068,0.32858,1998202.25000,-1.51560,1.71770
Fingerprint #8434,14,10.18570,1074.98168,103.03283,37.85863,78.59220,0.30793,1712598.57143,-1.72359,2.45441
Fingerprint #8435,9,10.24070,1676.65718,114.34392,59.43586,79.33064,0.26853,2676123.55556,-1.40334,1.73366
Fingerprint #8436,22,10.16610,730.12701,149.36436,27.94091,130.69602,0.24808,1087428.72727,-2.05727,3.47665
Fingerprint #8437,18,10.12450,889.23583,140.62050,33.89526,114.11953,0.27278,1322785.44444,-2.00708,3.33180
Fingerprint #8438,10,10.23010,1342.93992,169.51410,52.99868,98.63666,0.17533,2409344.30000,-2.30338,4.13861
Fingerprint #8439,18,10.12570,778.72869,156.16197,32.01206,91.00567,0.25809,1323368.88889,-2.16811,3.64176
Fingerprint #8440,18,10.20370,829.68083,145.10438,35.57496,117.80192,0.22274,1334216.38889,-2.16610,3.63085
Fingerprint #8441,19,10.18360,708.82131,101.85695,29.38957,110.19990,0.38131,1259956.42105,-1.64312,2.18532
Fingerprint #8442,18,10.16130,779.72679,116.93639,36.79154,87.27654,0.25801,1328495.27778,-1.86413,2.64887
Fingerprint #8443,20,10.11650,729.44750,155.24908,36.19155,118.87871,0.20659,1189882.55000,-2.30343,4.14981
Fingerprint #8444,18,10.18170,846.25498,135.68534,28.75951,88.63514,0.31576,1330657.22222,-1.73924,2.55657
Fingerprint #8445,7,10.22510,2144.30859,162.45384,67.16582,84.75341,0.21560,3443778.71429,-1.92993,3.13530
Fingerprint #8446,23,10.12110,647.79555,119.17523,31.94839,102.02131,0.26692,1035013.78261,-1.86485,2.88243
Fingerprint #8447,17,10.17710,909.72396,149.30656,40.93072,99.62352,0.17820,1410001.11765,-2.12810,3.70520
Fingerprint #8448,23,10.11110,662.31184,122.35487,31.71342,111.13268,0.26307,1034312.00000,-1.98305,3.21682
Fingerprint #8449,20,10.14030,670.00537,140.21409,37.35863,114.39455,0.23112,1191442.50000,-2.11657,3.57203
Fingerprint #8450,15,10.18200,1039.23261,118.93710,47.96917,102.54896,0.27346,1597776.66667,-1.71932,2.74832
Fingerprint #8451,15,10.17100,986.72540,142.09456,48.18103,126.98285,0.20105,1593767.33333,-2.09515,3.63262
Fingerprint #8452,20,10.15890,744.76944,151.75988,33.17343,127.32823,0.24318,1195149.75000,-2.13057,3.63761
Fingerprint #8453,17,10.20510,863.15609,133.38540,30.60379,114.93715,0.31846,1412471.41176,-1.75841,2.53103
Fingerprint #8454,17,10.16490,876.30512,130.72605,32.40319,108.53730,0.28392,1407519.05882,-1.92299,2.82718
Fingerprint #8455,18,10.18250,881.84195,107.56272,29.66267,36.86465,0.31959,1329428.88889,-1.64614,2.09039
Fingerprint #8456,19,10.14710,819.53594,129.31187,37.50290,135.01172,0.24457,1255603.89474,-1.93861,3.14235
Fingerprint #8457,23,10.05330,636.14241,166.52777,27.56187,141.95355,0.21378,1027498.26087,-2.27748,4.04117
Fingerprint #8458,22,10.17760,657.10212,139.38378,27.54633,101.44653,0.37800,1088113.54545,-1.85668,2.70467
Fingerprint #8459,17,10.14750,910.84894,133.75846,38.94513,112.38470,0.26542,1403818.64706,-2.02525,3.40400
Fingerprint #8460,12,10.15680,1270.05155,116.03377,49.44752,100.80826,0.27348,1991811.50000,-1.76459,2.50273
Fingerprint #8461,8,10.26610,1902.50270,140.91305,54.53873,38.20268,0.18274,3020392.50000,-1.65010,1.95222
Fingerprint #8462,12,10.19080,1210.56448,123.71936,54.89932,59.99063,0.30347,2000819.00000,-1.53981,2.22634
Fingerprint #8463,12,10.19040,1205.70972,104.31622,45.94631,88.12023,0.34861,1997640.16667,-1.31181,1.20899
Fingerprint #8464,16,10.18320,973.86364,150.62825,34.08844,115.20956,0.26674,1497693.68750,-1.82764,2.73210
Fingerprint #8465,20,10.14520,723.70032,144.63215,28.58986,132.33100,0.22672,1194059.30000,-1.96858,3.25344
Fingerprint #8466,13,10.16950,1136.52249,128.31452,46.86494,84.46133,0.28129,1841349.53846,-1.80342,2.68271
Fingerprint #8467,19,10.07680,785.96280,117.74984,37.18645,95.21778,0.25207,1245954.26316,-1.88588,2.88215
Fingerprint #8468,15,10.15990,1015.44340,87.95424,40.25217,91.29468,0.40909,1592437.00000,-1.62918,2.25584
Fingerprint #8469,18,10.12280,828.86101,87.76229,34.33923,66.95244,0.41969,1320990.16667,-1.34430,1.37840
Fingerprint #8470,22,10.19760,707.54745,113.89302,27.57647,96.50012,0.37255,1091699.59091,-1.60088,2.25534
Fingerprint #8471,17,10.20560,867.35463,149.60538,32.84870,112.96106,0.28487,1413104.64706,-1.90364,2.96139
Fingerprint #8472,14,10.18390,1038.56927,113.68922,34.67476,79.42284,0.36448,1712999.00000,-1.61669,2.00071
Fingerprint #8473,21,10.16410,690.29286,131.23800,31.80562,116.47935,0.33201,1138110.66667,-2.07763,3.51461
Fingerprint #8474,19,10.10390,756.02234,110.38705,37.33945,100.10808,0.29471,1250106.21053,-1.78967,2.56625
Fingerprint #8475,23,10.14870,567.56159,113.30809,31.01605,84.95998,0.32528,1038162.21739,-1.84798,2.77928
Fingerprint #8476,15,10.13730,1024.66050,110.94292,41.18431,81.43389,0.27245,1589189.40000,-1.51735,1.82516
Fingerprint #8477,10,10.24620,1472.37929,95.72468,52.83340,91.26910,0.35914,2413203.10000,-1.23225,1.04607
Fingerprint #8478,24,10.14470,591.39704,115.65840,27.62413,112.32746,0.32868,994090.04167,-1.88094,2.79550
Fingerprint #8479,15,10.17000,1071.89685,126.92850,43.94108,100.58045,0.26585,1594151.13333,-1.93882,3.12861
Fingerprint #8480,17,10.06620,889.04909,117.24774,38.87426,105.95391,0.24372,1391915.88235,-1.84976,2.85397
Fingerprint #8481,18,10.17630,758.47929,152.82960,40.94116,111.24230,0.18176,1329476.61111,-2.28348,4.08175
Fingerprint #8482,22,10.17150,699.50078,158.24971,30.07095,141.25253,0.19649,1088153.40909,-2.20539,3.78212
Fingerprint #8483,16,10.21050,1088.93505,186.71344,34.60090,138.23878,0.14766,1502575.62500,-2.21013,3.82683
Fingerprint #8484,17,10.20510,863.15609,133.38540,30.60379,114.93715,0.31846,1412471.41176,-1.75841,2.53103
Fingerprint #8485,20,10.22340,709.03385,145.42563,32.05483,132.21514,0.25661,1203273.85000,-2.07378,3.52518
